country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Costa Rica,2007.0,just10,7,26,856,32,2002.0,2013.0,just10_gt7,67.0,36,9.0,17.0,2874.0,5,4
Costa Rica,2007.0,just10,8,18,856,32,2002.0,2013.0,just10_gt8,67.0,36,9.0,18.0,2874.0,5,4
Costa Rica,2007.0,just10,9,17,856,32,2002.0,2013.0,just10_gt9,67.0,36,9.0,19.0,2874.0,5,4
Costa Rica,2013.0,l_ncca4,1,676,1439,32,2002.0,2013.0,l_ncca4_gt1,67.0,42,7.0,7.0,2880.0,5,4
Costa Rica,2013.0,l_ncca4,2,262,1439,32,2002.0,2013.0,l_ncca4_gt2,67.0,42,7.0,8.0,2880.0,5,4
Costa Rica,2013.0,l_ncca4,3,83,1439,32,2002.0,2013.0,l_ncca4_gt3,67.0,42,7.0,9.0,2880.0,5,4
Costa Rica,2013.0,moral3,1,246,1497,32,2002.0,2013.0,moral3_gt1,67.0,42,24.0,58.0,2880.0,5,4
Costa Rica,2013.0,moral3,2,182,1497,32,2002.0,2013.0,moral3_gt2,67.0,42,24.0,59.0,2880.0,5,4
Guatemala,2002.0,just10,1,77,975,32,2002.0,2013.0,just10_gt1,68.0,31,9.0,11.0,2912.0,5,4
Guatemala,2002.0,just10,2,60,975,32,2002.0,2013.0,just10_gt2,68.0,31,9.0,12.0,2912.0,5,4
Guatemala,2002.0,just10,3,54,975,32,2002.0,2013.0,just10_gt3,68.0,31,9.0,13.0,2912.0,5,4
Guatemala,2002.0,just10,4,51,975,32,2002.0,2013.0,just10_gt4,68.0,31,9.0,14.0,2912.0,5,4
Guatemala,2002.0,just10,5,22,975,32,2002.0,2013.0,just10_gt5,68.0,31,9.0,15.0,2912.0,5,4
Guatemala,2002.0,just10,6,22,975,32,2002.0,2013.0,just10_gt6,68.0,31,9.0,16.0,2912.0,5,4
Guatemala,2002.0,just10,7,22,975,32,2002.0,2013.0,just10_gt7,68.0,31,9.0,17.0,2912.0,5,4
Guatemala,2002.0,just10,8,21,975,32,2002.0,2013.0,just10_gt8,68.0,31,9.0,18.0,2912.0,5,4
Guatemala,2002.0,just10,9,20,975,32,2002.0,2013.0,just10_gt9,68.0,31,9.0,19.0,2912.0,5,4
Guatemala,2004.0,just10,1,622,1817,32,2002.0,2013.0,just10_gt1,68.0,33,9.0,11.0,2914.0,5,4
Guatemala,2004.0,just10,2,466,1817,32,2002.0,2013.0,just10_gt2,68.0,33,9.0,12.0,2914.0,5,4
Guatemala,2004.0,just10,3,387,1817,32,2002.0,2013.0,just10_gt3,68.0,33,9.0,13.0,2914.0,5,4
Guatemala,2004.0,just10,4,343,1817,32,2002.0,2013.0,just10_gt4,68.0,33,9.0,14.0,2914.0,5,4
Guatemala,2004.0,just10,5,244,1817,32,2002.0,2013.0,just10_gt5,68.0,33,9.0,15.0,2914.0,5,4
Guatemala,2004.0,just10,6,194,1817,32,2002.0,2013.0,just10_gt6,68.0,33,9.0,16.0,2914.0,5,4
Guatemala,2004.0,just10,7,167,1817,32,2002.0,2013.0,just10_gt7,68.0,33,9.0,17.0,2914.0,5,4
Guatemala,2004.0,just10,8,135,1817,32,2002.0,2013.0,just10_gt8,68.0,33,9.0,18.0,2914.0,5,4
Guatemala,2004.0,just10,9,115,1817,32,2002.0,2013.0,just10_gt9,68.0,33,9.0,19.0,2914.0,5,4
Guatemala,2007.0,just10,1,91,791,32,2002.0,2013.0,just10_gt1,68.0,36,9.0,11.0,2917.0,5,4
Guatemala,2007.0,just10,2,58,791,32,2002.0,2013.0,just10_gt2,68.0,36,9.0,12.0,2917.0,5,4
Guatemala,2007.0,just10,3,37,791,32,2002.0,2013.0,just10_gt3,68.0,36,9.0,13.0,2917.0,5,4
Guatemala,2007.0,just10,4,27,791,32,2002.0,2013.0,just10_gt4,68.0,36,9.0,14.0,2917.0,5,4
Guatemala,2007.0,just10,5,10,791,32,2002.0,2013.0,just10_gt5,68.0,36,9.0,15.0,2917.0,5,4
Guatemala,2007.0,just10,6,7,791,32,2002.0,2013.0,just10_gt6,68.0,36,9.0,16.0,2917.0,5,4
Guatemala,2007.0,just10,7,4,791,32,2002.0,2013.0,just10_gt7,68.0,36,9.0,17.0,2917.0,5,4
Guatemala,2007.0,just10,8,3,791,32,2002.0,2013.0,just10_gt8,68.0,36,9.0,18.0,2917.0,5,4
Guatemala,2007.0,just10,9,2,791,32,2002.0,2013.0,just10_gt9,68.0,36,9.0,19.0,2917.0,5,4
Guatemala,2013.0,l_ncca4,1,695,1480,32,2002.0,2013.0,l_ncca4_gt1,68.0,42,7.0,7.0,2923.0,5,4
Guatemala,2013.0,l_ncca4,2,105,1480,32,2002.0,2013.0,l_ncca4_gt2,68.0,42,7.0,8.0,2923.0,5,4
Guatemala,2013.0,l_ncca4,3,35,1480,32,2002.0,2013.0,l_ncca4_gt3,68.0,42,7.0,9.0,2923.0,5,4
Guatemala,2013.0,moral3,1,62,1496,32,2002.0,2013.0,moral3_gt1,68.0,42,24.0,58.0,2923.0,5,4
Guatemala,2013.0,moral3,2,45,1496,32,2002.0,2013.0,moral3_gt2,68.0,42,24.0,59.0,2923.0,5,4
Honduras,2002.0,just10,1,62,984,32,2002.0,2013.0,just10_gt1,69.0,31,9.0,11.0,2955.0,5,4
Honduras,2002.0,just10,2,57,984,32,2002.0,2013.0,just10_gt2,69.0,31,9.0,12.0,2955.0,5,4
Honduras,2002.0,just10,3,56,984,32,2002.0,2013.0,just10_gt3,69.0,31,9.0,13.0,2955.0,5,4
Honduras,2002.0,just10,4,53,984,32,2002.0,2013.0,just10_gt4,69.0,31,9.0,14.0,2955.0,5,4
Honduras,2002.0,just10,5,42,984,32,2002.0,2013.0,just10_gt5,69.0,31,9.0,15.0,2955.0,5,4
Honduras,2002.0,just10,6,41,984,32,2002.0,2013.0,just10_gt6,69.0,31,9.0,16.0,2955.0,5,4
Honduras,2002.0,just10,7,39,984,32,2002.0,2013.0,just10_gt7,69.0,31,9.0,17.0,2955.0,5,4
Honduras,2002.0,just10,8,36,984,32,2002.0,2013.0,just10_gt8,69.0,31,9.0,18.0,2955.0,5,4
Honduras,2002.0,just10,9,33,984,32,2002.0,2013.0,just10_gt9,69.0,31,9.0,19.0,2955.0,5,4
Honduras,2004.0,just10,1,274,943,32,2002.0,2013.0,just10_gt1,69.0,33,9.0,11.0,2957.0,5,4
Honduras,2004.0,just10,2,221,943,32,2002.0,2013.0,just10_gt2,69.0,33,9.0,12.0,2957.0,5,4
Honduras,2004.0,just10,3,170,943,32,2002.0,2013.0,just10_gt3,69.0,33,9.0,13.0,2957.0,5,4
Honduras,2004.0,just10,4,139,943,32,2002.0,2013.0,just10_gt4,69.0,33,9.0,14.0,2957.0,5,4
Honduras,2004.0,just10,5,90,943,32,2002.0,2013.0,just10_gt5,69.0,33,9.0,15.0,2957.0,5,4
Honduras,2004.0,just10,6,78,943,32,2002.0,2013.0,just10_gt6,69.0,33,9.0,16.0,2957.0,5,4
Honduras,2004.0,just10,7,67,943,32,2002.0,2013.0,just10_gt7,69.0,33,9.0,17.0,2957.0,5,4
Honduras,2004.0,just10,8,49,943,32,2002.0,2013.0,just10_gt8,69.0,33,9.0,18.0,2957.0,5,4
Honduras,2004.0,just10,9,38,943,32,2002.0,2013.0,just10_gt9,69.0,33,9.0,19.0,2957.0,5,4
Honduras,2007.0,just10,1,149,733,32,2002.0,2013.0,just10_gt1,69.0,36,9.0,11.0,2960.0,5,4
Honduras,2007.0,just10,2,102,733,32,2002.0,2013.0,just10_gt2,69.0,36,9.0,12.0,2960.0,5,4
Honduras,2007.0,just10,3,83,733,32,2002.0,2013.0,just10_gt3,69.0,36,9.0,13.0,2960.0,5,4
Honduras,2007.0,just10,4,70,733,32,2002.0,2013.0,just10_gt4,69.0,36,9.0,14.0,2960.0,5,4
Honduras,2007.0,just10,5,39,733,32,2002.0,2013.0,just10_gt5,69.0,36,9.0,15.0,2960.0,5,4
Honduras,2007.0,just10,6,33,733,32,2002.0,2013.0,just10_gt6,69.0,36,9.0,16.0,2960.0,5,4
Honduras,2007.0,just10,7,33,733,32,2002.0,2013.0,just10_gt7,69.0,36,9.0,17.0,2960.0,5,4
Honduras,2007.0,just10,8,30,733,32,2002.0,2013.0,just10_gt8,69.0,36,9.0,18.0,2960.0,5,4
Honduras,2007.0,just10,9,23,733,32,2002.0,2013.0,just10_gt9,69.0,36,9.0,19.0,2960.0,5,4
Honduras,2013.0,l_ncca4,1,424,1481,32,2002.0,2013.0,l_ncca4_gt1,69.0,42,7.0,7.0,2966.0,5,4
Honduras,2013.0,l_ncca4,2,158,1481,32,2002.0,2013.0,l_ncca4_gt2,69.0,42,7.0,8.0,2966.0,5,4
Honduras,2013.0,l_ncca4,3,68,1481,32,2002.0,2013.0,l_ncca4_gt3,69.0,42,7.0,9.0,2966.0,5,4
Honduras,2013.0,moral3,1,80,1499,32,2002.0,2013.0,moral3_gt1,69.0,42,24.0,58.0,2966.0,5,4
Honduras,2013.0,moral3,2,60,1499,32,2002.0,2013.0,moral3_gt2,69.0,42,24.0,59.0,2966.0,5,4
Nicaragua,2002.0,just10,1,96,997,32,2002.0,2013.0,just10_gt1,70.0,31,9.0,11.0,2998.0,5,4
Nicaragua,2002.0,just10,2,76,997,32,2002.0,2013.0,just10_gt2,70.0,31,9.0,12.0,2998.0,5,4
Nicaragua,2002.0,just10,3,64,997,32,2002.0,2013.0,just10_gt3,70.0,31,9.0,13.0,2998.0,5,4
Nicaragua,2002.0,just10,4,61,997,32,2002.0,2013.0,just10_gt4,70.0,31,9.0,14.0,2998.0,5,4
Nicaragua,2002.0,just10,5,33,997,32,2002.0,2013.0,just10_gt5,70.0,31,9.0,15.0,2998.0,5,4
Nicaragua,2002.0,just10,6,26,997,32,2002.0,2013.0,just10_gt6,70.0,31,9.0,16.0,2998.0,5,4
Nicaragua,2002.0,just10,7,20,997,32,2002.0,2013.0,just10_gt7,70.0,31,9.0,17.0,2998.0,5,4
Nicaragua,2002.0,just10,8,18,997,32,2002.0,2013.0,just10_gt8,70.0,31,9.0,18.0,2998.0,5,4
Nicaragua,2002.0,just10,9,16,997,32,2002.0,2013.0,just10_gt9,70.0,31,9.0,19.0,2998.0,5,4
Nicaragua,2004.0,just10,1,287,912,32,2002.0,2013.0,just10_gt1,70.0,33,9.0,11.0,3e3,5,4
Nicaragua,2004.0,just10,2,253,912,32,2002.0,2013.0,just10_gt2,70.0,33,9.0,12.0,3e3,5,4
Nicaragua,2004.0,just10,3,229,912,32,2002.0,2013.0,just10_gt3,70.0,33,9.0,13.0,3e3,5,4
Nicaragua,2004.0,just10,4,204,912,32,2002.0,2013.0,just10_gt4,70.0,33,9.0,14.0,3e3,5,4
Nicaragua,2004.0,just10,5,163,912,32,2002.0,2013.0,just10_gt5,70.0,33,9.0,15.0,3e3,5,4
Nicaragua,2004.0,just10,6,146,912,32,2002.0,2013.0,just10_gt6,70.0,33,9.0,16.0,3e3,5,4
Nicaragua,2004.0,just10,7,128,912,32,2002.0,2013.0,just10_gt7,70.0,33,9.0,17.0,3e3,5,4
Nicaragua,2004.0,just10,8,114,912,32,2002.0,2013.0,just10_gt8,70.0,33,9.0,18.0,3e3,5,4
Nicaragua,2004.0,just10,9,103,912,32,2002.0,2013.0,just10_gt9,70.0,33,9.0,19.0,3e3,5,4
Nicaragua,2007.0,just10,1,298,917,32,2002.0,2013.0,just10_gt1,70.0,36,9.0,11.0,3003.0,5,4
Nicaragua,2007.0,just10,2,225,917,32,2002.0,2013.0,just10_gt2,70.0,36,9.0,12.0,3003.0,5,4
Nicaragua,2007.0,just10,3,184,917,32,2002.0,2013.0,just10_gt3,70.0,36,9.0,13.0,3003.0,5,4
Nicaragua,2007.0,just10,4,153,917,32,2002.0,2013.0,just10_gt4,70.0,36,9.0,14.0,3003.0,5,4
Nicaragua,2007.0,just10,5,109,917,32,2002.0,2013.0,just10_gt5,70.0,36,9.0,15.0,3003.0,5,4
Nicaragua,2007.0,just10,6,87,917,32,2002.0,2013.0,just10_gt6,70.0,36,9.0,16.0,3003.0,5,4
Nicaragua,2007.0,just10,7,73,917,32,2002.0,2013.0,just10_gt7,70.0,36,9.0,17.0,3003.0,5,4
Nicaragua,2007.0,just10,8,58,917,32,2002.0,2013.0,just10_gt8,70.0,36,9.0,18.0,3003.0,5,4
Nicaragua,2007.0,just10,9,49,917,32,2002.0,2013.0,just10_gt9,70.0,36,9.0,19.0,3003.0,5,4
Nicaragua,2013.0,l_ncca4,1,872,1474,32,2002.0,2013.0,l_ncca4_gt1,70.0,42,7.0,7.0,3009.0,5,4
Nicaragua,2013.0,l_ncca4,2,351,1474,32,2002.0,2013.0,l_ncca4_gt2,70.0,42,7.0,8.0,3009.0,5,4
Nicaragua,2013.0,l_ncca4,3,72,1474,32,2002.0,2013.0,l_ncca4_gt3,70.0,42,7.0,9.0,3009.0,5,4
Nicaragua,2013.0,moral3,1,175,1498,32,2002.0,2013.0,moral3_gt1,70.0,42,24.0,58.0,3009.0,5,4
Nicaragua,2013.0,moral3,2,119,1498,32,2002.0,2013.0,moral3_gt2,70.0,42,24.0,59.0,3009.0,5,4
Panama,2002.0,just10,1,215,941,32,2002.0,2013.0,just10_gt1,71.0,31,9.0,11.0,3041.0,5,4
Panama,2002.0,just10,2,163,941,32,2002.0,2013.0,just10_gt2,71.0,31,9.0,12.0,3041.0,5,4
Panama,2002.0,just10,3,136,941,32,2002.0,2013.0,just10_gt3,71.0,31,9.0,13.0,3041.0,5,4
Panama,2002.0,just10,4,111,941,32,2002.0,2013.0,just10_gt4,71.0,31,9.0,14.0,3041.0,5,4
Panama,2002.0,just10,5,55,941,32,2002.0,2013.0,just10_gt5,71.0,31,9.0,15.0,3041.0,5,4
Panama,2002.0,just10,6,48,941,32,2002.0,2013.0,just10_gt6,71.0,31,9.0,16.0,3041.0,5,4
Panama,2002.0,just10,7,34,941,32,2002.0,2013.0,just10_gt7,71.0,31,9.0,17.0,3041.0,5,4
Panama,2002.0,just10,8,30,941,32,2002.0,2013.0,just10_gt8,71.0,31,9.0,18.0,3041.0,5,4
Panama,2002.0,just10,9,27,941,32,2002.0,2013.0,just10_gt9,71.0,31,9.0,19.0,3041.0,5,4
Panama,2004.0,just10,1,206,900,32,2002.0,2013.0,just10_gt1,71.0,33,9.0,11.0,3043.0,5,4
Panama,2004.0,just10,2,175,900,32,2002.0,2013.0,just10_gt2,71.0,33,9.0,12.0,3043.0,5,4
Panama,2004.0,just10,3,146,900,32,2002.0,2013.0,just10_gt3,71.0,33,9.0,13.0,3043.0,5,4
Panama,2004.0,just10,4,126,900,32,2002.0,2013.0,just10_gt4,71.0,33,9.0,14.0,3043.0,5,4
Panama,2004.0,just10,5,82,900,32,2002.0,2013.0,just10_gt5,71.0,33,9.0,15.0,3043.0,5,4
Panama,2004.0,just10,6,71,900,32,2002.0,2013.0,just10_gt6,71.0,33,9.0,16.0,3043.0,5,4
Panama,2004.0,just10,7,59,900,32,2002.0,2013.0,just10_gt7,71.0,33,9.0,17.0,3043.0,5,4
Panama,2004.0,just10,8,46,900,32,2002.0,2013.0,just10_gt8,71.0,33,9.0,18.0,3043.0,5,4
Panama,2004.0,just10,9,43,900,32,2002.0,2013.0,just10_gt9,71.0,33,9.0,19.0,3043.0,5,4
Panama,2007.0,just10,1,137,762,32,2002.0,2013.0,just10_gt1,71.0,36,9.0,11.0,3046.0,5,4
Panama,2007.0,just10,2,105,762,32,2002.0,2013.0,just10_gt2,71.0,36,9.0,12.0,3046.0,5,4
Panama,2007.0,just10,3,82,762,32,2002.0,2013.0,just10_gt3,71.0,36,9.0,13.0,3046.0,5,4
Panama,2007.0,just10,4,67,762,32,2002.0,2013.0,just10_gt4,71.0,36,9.0,14.0,3046.0,5,4
Panama,2007.0,just10,5,52,762,32,2002.0,2013.0,just10_gt5,71.0,36,9.0,15.0,3046.0,5,4
Panama,2007.0,just10,6,51,762,32,2002.0,2013.0,just10_gt6,71.0,36,9.0,16.0,3046.0,5,4
